,realized_variance,realized_volatility
2020-12-26,0.0015544643619807039,0.03942669605712231
2020-12-27,0.003106309180427604,0.055734272942486694
2020-12-28,0.0015581896228488658,0.039473910660699246
2020-12-29,0.0010371944618406642,0.03220550359551398
2020-12-30,0.0014636816102494197,0.03825809208846437
2020-12-31,0.0015037446215048088,0.038778146184478814
2021-01-01,0.0006186480565529716,0.024872636702870318
2021-01-02,0.0100591266923842,0.10029519775335308
2021-01-03,0.0034170511589173545,0.058455548572546596
2021-01-04,0.006102110843537727,0.07811600888126406
2021-01-05,0.005220529643122361,0.07225323275205311
2021-01-06,0.0046692038991921515,0.06833157322345323
2021-01-07,0.002410000937469662,0.049091760382671774
2021-01-08,0.008542356942194053,0.09242487188086361
2021-01-09,0.0017813645871282294,0.04220621502964024
2021-01-10,0.003301911606403834,0.057462262454621764
2021-01-11,0.02095150340513991,0.14474634159501204
2021-01-12,0.007665245305799644,0.0875513866583485
2021-01-13,0.00762772793018226,0.0873368646688342
2021-01-14,0.0022743559986746725,0.04769020862477614
2021-01-15,0.004096189641042471,0.06400148155349586
2021-01-16,0.0030018730230613805,0.054789351365583626
2021-01-17,0.0030109107476608337,0.05487176639822008
2021-01-18,0.0021218056181123704,0.04606306131937358
2021-01-19,0.0017771045140109662,0.04215571745340086
2021-01-20,0.0029118424633153162,0.053961490558687465
2021-01-21,0.0067096182396795545,0.0819122593979653
2021-01-22,0.006994670045403295,0.08363414401668313
2021-01-23,0.0021290061012513442,0.046141154095355526
2021-01-24,0.0012328042155766205,0.035111311789459254
2021-01-25,0.0029638545944449604,0.05444129493725292
2021-01-26,0.0034428488991698463,0.05867579483202461
2021-01-27,0.00688239220906907,0.0829601844806837
2021-01-28,0.0018338607222340522,0.0428236000615788
2021-01-29,0.01945177366758386,0.13946961557121987
2021-01-30,0.001718364162845975,0.041453156247093836
2021-01-31,0.0018381285817356233,0.04287340179803351
2021-02-01,0.002369101070454709,0.04867341235679608
2021-02-02,0.0013747853378059513,0.03707809781806439
2021-02-03,0.0013220553844326705,0.0363600795438166
2021-02-04,0.001897608483455595,0.043561548221517504
2021-02-05,0.0012962637852058818,0.03600366349700933
2021-02-06,0.0014639626743062541,0.03826176517499231
2021-02-07,0.0019397305783611276,0.044042372533290346
2021-02-08,0.011844220339895925,0.10883115518956842
2021-02-09,0.003975509311451132,0.06305164003775898
2021-02-10,0.0014612364505094076,0.03822612261934772
2021-02-11,0.00260819781380529,0.051070518049118024
2021-02-12,0.0017012217064372296,0.041245868962081884
2021-02-13,0.000676433525598384,0.026008335694511175
2021-02-14,0.0014880593405960023,0.03857537220294838
2021-02-15,0.0014747255514201345,0.038402155556949334
2021-02-16,0.001816170776011386,0.042616555187055954
2021-02-17,0.0009126189403128478,0.030209583583903434
2021-02-18,0.0007117528316130236,0.026678696212765415
2021-02-19,0.001078155727759169,0.03283528175239508
2021-02-20,0.0016592862199068443,0.04073433711142044
2021-02-21,0.0007813195054367938,0.027952093042146124
2021-02-22,0.005779553906482961,0.07602337736830009
2021-02-23,0.01759746156388134,0.13265542417813656
2021-02-24,0.0037650100032328494,0.06135967733970616
2021-02-25,0.003874669248302455,0.062246841271685865
2021-02-26,0.004894405697991729,0.06996002928809943
2021-02-27,0.002042050711612083,0.04518905521929047
2021-02-28,0.00299352315355732,0.05471309855562304
2021-03-01,0.0021351207549960816,0.04620736689096319
2021-03-02,0.0014503776466870853,0.03808382395042658
2021-03-03,0.0021538341549675434,0.04640941881738602
2021-03-04,0.0033161356015892077,0.057585897592980245
2021-03-05,0.0025768227008695103,0.050762414253751866
2021-03-06,0.0007545734592091942,0.027469500527115418
2021-03-07,0.0009562020106123291,0.03092251623998812
2021-03-08,0.0014963109189720398,0.03868217831213801
2021-03-09,0.0019676210302981773,0.044357874501582885
2021-03-10,0.0020717297587740276,0.04551625818072074
2021-03-11,0.0017140148702628525,0.0414006626790303
2021-03-12,0.0009073176352361989,0.03012171368359043
2021-03-13,0.0016440059886003006,0.04054634371432646
2021-03-14,0.000943633177171948,0.030718612878382838
2021-03-15,0.0025734298848330826,0.05072898466195714
2021-03-16,0.0020687571676013808,0.04548359228998278
2021-03-17,0.002600171592927413,0.05099187771525396
2021-03-18,0.0018199393438204422,0.04266074710809038
2021-03-19,0.0009132073754784539,0.03021932122795702
2021-03-20,0.0005563332160845129,0.02358671694162867
2021-03-21,0.0012667149995653987,0.03559093985223485
2021-03-22,0.0014144806662662725,0.037609582107041184
2021-03-23,0.0015646927301702584,0.03955619711461478
2021-03-24,0.0021777150139944096,0.046665994192713924
2021-03-25,0.0021980843276358233,0.046883732014802566
2021-03-26,0.001683455342315861,0.04102993227286466
2021-03-27,0.000965370204048292,0.031070407207635566
2021-03-28,0.0006915870619876836,0.026298042930752157
2021-03-29,0.001105817868913009,0.03325383991230199
2021-03-30,0.0005709842617004576,0.023895276974759207
2021-03-31,0.0014796575553296632,0.03846631715318823
2021-04-01,0.00020697623806038005,0.014386668761752321
2021-04-02,0.00032317320138986903,0.01797701870138286
2021-04-03,0.0005266477553909435,0.022948807275998975
2021-04-04,0.0003723083302320278,0.019295292955330525
2021-04-05,0.0005808583325214468,0.024101002728547347
2021-04-06,0.0003112723883370875,0.01764291326105435
2021-04-07,0.0007568977874396437,0.02751177543234249
2021-04-08,0.0005882254242123759,0.02425335902947004
2021-04-09,0.0003208685644425241,0.017912804482897816
2021-04-10,0.0017452274326549182,0.0417759192915598
2021-04-11,0.00038923390042202894,0.019729011643314243
2021-04-12,0.0006020889086006424,0.02453750004789898
2021-04-13,0.0012265202698710474,0.035021711406940804
2021-04-14,0.0012672165486307054,0.03559798517656168
2021-04-15,0.00033610139461643697,0.01833306833610885
2021-04-16,0.000976640140772006,0.03125124222766202
2021-04-17,0.0007948038769851067,0.02819226626195749
2021-04-18,0.005300345766752387,0.07280347358988022
2021-04-19,0.0016282156248554804,0.040351153947012226
2021-04-20,0.002604827481566083,0.05103751053456745
2021-04-21,0.0015117491066256531,0.038881217915925075
2021-04-22,0.002685954267041185,0.05182619286655335
2021-04-23,0.004072276295182736,0.06381438940538987
2021-04-24,0.0017366206947611177,0.04167278122181333
2021-04-25,0.002152310825443304,0.04639300405711301
2021-04-26,0.002866534525850118,0.05354002732395752
2021-04-27,0.0006909039130207149,0.026285051132168544
2021-04-28,0.0010907756070368912,0.033026892179508674
